myGEMM.cl, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,6.55037
   clBlas, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,0.19515
myGEMM.cl, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,18.89113
   clBlas, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.02644
myGEMM.cl, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.03200
   clBlas, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.12499
myGEMM.cl, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.82347
   clBlas, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,0.19376
myGEMM.cl, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,3.82271
   clBlas, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,0.19506
myGEMM.cl, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,10.49324
   clBlas, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.02628
myGEMM.cl, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.03051
   clBlas, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.12446
myGEMM.cl, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.78386
   clBlas, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,0.20054
myGEMM.cl, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,3.64327
   clBlas, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,0.19742
myGEMM.cl, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,10.09285
   clBlas, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.02635
myGEMM.cl, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.01835
   clBlas, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.14620
myGEMM.cl, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.47117
   clBlas, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,0.20082
myGEMM.cl, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,2.17644
   clBlas, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,0.19357
myGEMM.cl, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,5.98487
   clBlas, 1, 4,-cl-std=CL1.2,256,0.02631
myGEMM.cl, 1, 4,-cl-std=CL1.2,256,0.05143
   clBlas, 1, 4,-cl-std=CL1.2,768,0.12373
myGEMM.cl, 1, 4,-cl-std=CL1.2,768,1.40710
   clBlas, 1, 4,-cl-std=CL1.2,1280,0.19614
myGEMM.cl, 1, 4,-cl-std=CL1.2,1280,6.50633
   clBlas, 1, 4,-cl-std=CL1.2,1792,0.19455
myGEMM.cl, 1, 4,-cl-std=CL1.2,1792,18.43793
   clBlas, 1, 8,-cl-std=CL1.2,256,0.02648
myGEMM.cl, 1, 8,-cl-std=CL1.2,256,0.05213
   clBlas, 1, 8,-cl-std=CL1.2,768,0.12618
myGEMM.cl, 1, 8,-cl-std=CL1.2,768,1.39273
   clBlas, 1, 8,-cl-std=CL1.2,1280,0.19656
myGEMM.cl, 1, 8,-cl-std=CL1.2,1280,6.33553
   clBlas, 1, 8,-cl-std=CL1.2,1792,0.19572
myGEMM.cl, 1, 8,-cl-std=CL1.2,1792,18.05430
   clBlas, 1,16,-cl-std=CL1.2,256,0.02650
myGEMM.cl, 1,16,-cl-std=CL1.2,256,0.05630
   clBlas, 1,16,-cl-std=CL1.2,768,0.12756
myGEMM.cl, 1,16,-cl-std=CL1.2,768,1.46947
   clBlas, 1,16,-cl-std=CL1.2,1280,0.19541
myGEMM.cl, 1,16,-cl-std=CL1.2,1280,6.68069
   clBlas, 1,16,-cl-std=CL1.2,1792,0.19499
myGEMM.cl, 1,16,-cl-std=CL1.2,1792,18.65973
   clBlas, 2, 4,-cl-std=CL1.2,256,0.02632
myGEMM.cl, 2, 4,-cl-std=CL1.2,256,0.02350
   clBlas, 2, 4,-cl-std=CL1.2,768,0.12412
myGEMM.cl, 2, 4,-cl-std=CL1.2,768,0.63626
   clBlas, 2, 4,-cl-std=CL1.2,1280,0.19744
myGEMM.cl, 2, 4,-cl-std=CL1.2,1280,3.01258
   clBlas, 2, 4,-cl-std=CL1.2,1792,0.19584
myGEMM.cl, 2, 4,-cl-std=CL1.2,1792,8.30157
   clBlas, 2, 8,-cl-std=CL1.2,256,0.02640
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.02981
   clBlas, 2, 8,-cl-std=CL1.2,768,0.12497
myGEMM.cl, 2, 8,-cl-std=CL1.2,768,0.78358
   clBlas, 2, 8,-cl-std=CL1.2,1280,0.19665
myGEMM.cl, 2, 8,-cl-std=CL1.2,1280,3.60564
   clBlas, 2, 8,-cl-std=CL1.2,1792,0.19364
myGEMM.cl, 2, 8,-cl-std=CL1.2,1792,9.83374
   clBlas, 2,16,-cl-std=CL1.2,256,0.02626
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.01847
   clBlas, 2,16,-cl-std=CL1.2,768,0.12546
myGEMM.cl, 2,16,-cl-std=CL1.2,768,0.47524
   clBlas, 2,16,-cl-std=CL1.2,1280,0.19813
myGEMM.cl, 2,16,-cl-std=CL1.2,1280,2.15615
   clBlas, 2,16,-cl-std=CL1.2,1792,0.19591
myGEMM.cl, 2,16,-cl-std=CL1.2,1792,5.92673
   clBlas, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.02641
myGEMM.cl, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.05162
   clBlas, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.12619
myGEMM.cl, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,768,1.41196
   clBlas, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,0.19980
myGEMM.cl, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,6.50878
   clBlas, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,0.21997
myGEMM.cl, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,18.41368
   clBlas, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.02648
myGEMM.cl, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.05233
   clBlas, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.12384
myGEMM.cl, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,768,1.39258
   clBlas, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,0.21091
myGEMM.cl, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,6.31428
   clBlas, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,0.19830
myGEMM.cl, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,18.12147
   clBlas, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.02645
myGEMM.cl, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.05576
   clBlas, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.12662
myGEMM.cl, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,768,1.50139
   clBlas, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,0.19704
myGEMM.cl, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,6.66238
   clBlas, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,0.19923
myGEMM.cl, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,18.89781
   clBlas, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.02630
myGEMM.cl, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.03191
   clBlas, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.12642
myGEMM.cl, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.82314
   clBlas, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,0.20094
myGEMM.cl, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,3.82310
   clBlas, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,0.19710
myGEMM.cl, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,10.45723
   clBlas, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.02638
myGEMM.cl, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.03093
   clBlas, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.12447
myGEMM.cl, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.78399
   clBlas, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,0.21460
myGEMM.cl, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,3.61369
   clBlas, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,0.19446
myGEMM.cl, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,9.94104
   clBlas, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.02639
myGEMM.cl, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.01855
   clBlas, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.12480
myGEMM.cl, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.47470
   clBlas, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,0.19741
myGEMM.cl, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,2.18591
   clBlas, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,0.19408
myGEMM.cl, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,5.98067
   clBlas, 1, 4,-cl-std=CL1.2,256,0.02643
myGEMM.cl, 1, 4,-cl-std=CL1.2,256,0.05409
   clBlas, 1, 4,-cl-std=CL1.2,768,0.12631
myGEMM.cl, 1, 4,-cl-std=CL1.2,768,1.41457
   clBlas, 1, 4,-cl-std=CL1.2,1280,0.20070
myGEMM.cl, 1, 4,-cl-std=CL1.2,1280,6.52685
   clBlas, 1, 4,-cl-std=CL1.2,1792,0.20000
myGEMM.cl, 1, 4,-cl-std=CL1.2,1792,18.42383
   clBlas, 1, 8,-cl-std=CL1.2,256,0.02636
myGEMM.cl, 1, 8,-cl-std=CL1.2,256,0.05082
   clBlas, 1, 8,-cl-std=CL1.2,768,0.12362
myGEMM.cl, 1, 8,-cl-std=CL1.2,768,1.38364
   clBlas, 1, 8,-cl-std=CL1.2,1280,0.19561
myGEMM.cl, 1, 8,-cl-std=CL1.2,1280,6.34049
   clBlas, 1, 8,-cl-std=CL1.2,1792,0.19435
myGEMM.cl, 1, 8,-cl-std=CL1.2,1792,17.87832
   clBlas, 1,16,-cl-std=CL1.2,256,0.02633
myGEMM.cl, 1,16,-cl-std=CL1.2,256,0.05649
   clBlas, 1,16,-cl-std=CL1.2,768,0.12492
myGEMM.cl, 1,16,-cl-std=CL1.2,768,1.47891
   clBlas, 1,16,-cl-std=CL1.2,1280,0.20163
myGEMM.cl, 1,16,-cl-std=CL1.2,1280,6.44456
   clBlas, 1,16,-cl-std=CL1.2,1792,0.19902
myGEMM.cl, 1,16,-cl-std=CL1.2,1792,18.89464
   clBlas, 2, 4,-cl-std=CL1.2,256,0.02631
myGEMM.cl, 2, 4,-cl-std=CL1.2,256,0.02352
   clBlas, 2, 4,-cl-std=CL1.2,768,0.12693
myGEMM.cl, 2, 4,-cl-std=CL1.2,768,0.63411
   clBlas, 2, 4,-cl-std=CL1.2,1280,0.19627
myGEMM.cl, 2, 4,-cl-std=CL1.2,1280,3.01278
   clBlas, 2, 4,-cl-std=CL1.2,1792,0.19563
myGEMM.cl, 2, 4,-cl-std=CL1.2,1792,8.29559
   clBlas, 2, 8,-cl-std=CL1.2,256,0.02632
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.03120
   clBlas, 2, 8,-cl-std=CL1.2,768,0.12789
myGEMM.cl, 2, 8,-cl-std=CL1.2,768,0.76304
   clBlas, 2, 8,-cl-std=CL1.2,1280,0.19683
myGEMM.cl, 2, 8,-cl-std=CL1.2,1280,3.61548
   clBlas, 2, 8,-cl-std=CL1.2,1792,0.19953
myGEMM.cl, 2, 8,-cl-std=CL1.2,1792,9.86013
   clBlas, 2,16,-cl-std=CL1.2,256,0.02621
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.01800
   clBlas, 2,16,-cl-std=CL1.2,768,0.14351
myGEMM.cl, 2,16,-cl-std=CL1.2,768,0.46157
   clBlas, 2,16,-cl-std=CL1.2,1280,0.20159
myGEMM.cl, 2,16,-cl-std=CL1.2,1280,2.19414
   clBlas, 2,16,-cl-std=CL1.2,1792,0.19208
myGEMM.cl, 2,16,-cl-std=CL1.2,1792,5.99535
   clBlas, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.02627
myGEMM.cl, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.05105
   clBlas, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.12620
myGEMM.cl, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,768,1.40215
   clBlas, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,0.19735
myGEMM.cl, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,6.50579
   clBlas, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,0.19837
myGEMM.cl, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,18.44567
   clBlas, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.02647
myGEMM.cl, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.05363
   clBlas, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.12318
myGEMM.cl, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,768,1.43577
   clBlas, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,0.19419
myGEMM.cl, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,6.35309
   clBlas, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,0.19288
myGEMM.cl, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,17.87681
   clBlas, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.02644
myGEMM.cl, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.05621
   clBlas, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.12302
myGEMM.cl, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,768,1.45676
   clBlas, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,0.19388
myGEMM.cl, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,6.41379
   clBlas, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,0.19445
myGEMM.cl, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,18.70261
   clBlas, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.02649
myGEMM.cl, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.03189
   clBlas, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.13140
myGEMM.cl, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.82261
   clBlas, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,0.19775
myGEMM.cl, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,3.80918
   clBlas, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,0.19836
myGEMM.cl, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,10.50288
   clBlas, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.02672
myGEMM.cl, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.02994
   clBlas, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.12575
myGEMM.cl, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.78458
   clBlas, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,0.19633
myGEMM.cl, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,3.69031
   clBlas, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,0.19354
myGEMM.cl, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,9.93936
   clBlas, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.02625
myGEMM.cl, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.01866
   clBlas, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.12683
myGEMM.cl, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.48160
   clBlas, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,0.20057
myGEMM.cl, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,2.16799
   clBlas, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,0.19749
myGEMM.cl, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,5.97225
   clBlas, 1, 4,-cl-std=CL1.2,256,0.02633
myGEMM.cl, 1, 4,-cl-std=CL1.2,256,0.05173
   clBlas, 1, 4,-cl-std=CL1.2,768,0.12276
myGEMM.cl, 1, 4,-cl-std=CL1.2,768,1.40935
   clBlas, 1, 4,-cl-std=CL1.2,1280,0.19534
myGEMM.cl, 1, 4,-cl-std=CL1.2,1280,6.50811
   clBlas, 1, 4,-cl-std=CL1.2,1792,0.19344
myGEMM.cl, 1, 4,-cl-std=CL1.2,1792,18.65324
   clBlas, 1, 8,-cl-std=CL1.2,256,0.02640
myGEMM.cl, 1, 8,-cl-std=CL1.2,256,0.05269
   clBlas, 1, 8,-cl-std=CL1.2,768,0.12463
myGEMM.cl, 1, 8,-cl-std=CL1.2,768,1.36573
   clBlas, 1, 8,-cl-std=CL1.2,1280,0.19611
myGEMM.cl, 1, 8,-cl-std=CL1.2,1280,6.26230
   clBlas, 1, 8,-cl-std=CL1.2,1792,0.19375
myGEMM.cl, 1, 8,-cl-std=CL1.2,1792,17.78518
   clBlas, 1,16,-cl-std=CL1.2,256,0.02626
myGEMM.cl, 1,16,-cl-std=CL1.2,256,0.05421
   clBlas, 1,16,-cl-std=CL1.2,768,0.12504
myGEMM.cl, 1,16,-cl-std=CL1.2,768,1.46834
   clBlas, 1,16,-cl-std=CL1.2,1280,0.19697
myGEMM.cl, 1,16,-cl-std=CL1.2,1280,6.51182
   clBlas, 1,16,-cl-std=CL1.2,1792,0.19349
myGEMM.cl, 1,16,-cl-std=CL1.2,1792,18.73725
   clBlas, 2, 4,-cl-std=CL1.2,256,0.02635
myGEMM.cl, 2, 4,-cl-std=CL1.2,256,0.02358
   clBlas, 2, 4,-cl-std=CL1.2,768,0.12674
myGEMM.cl, 2, 4,-cl-std=CL1.2,768,0.63254
   clBlas, 2, 4,-cl-std=CL1.2,1280,0.19995
myGEMM.cl, 2, 4,-cl-std=CL1.2,1280,3.01187
   clBlas, 2, 4,-cl-std=CL1.2,1792,0.19730
myGEMM.cl, 2, 4,-cl-std=CL1.2,1792,8.29197
   clBlas, 2, 8,-cl-std=CL1.2,256,0.02636
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.02960
   clBlas, 2, 8,-cl-std=CL1.2,768,0.12618
myGEMM.cl, 2, 8,-cl-std=CL1.2,768,0.76335
   clBlas, 2, 8,-cl-std=CL1.2,1280,0.19900
myGEMM.cl, 2, 8,-cl-std=CL1.2,1280,3.64659
   clBlas, 2, 8,-cl-std=CL1.2,1792,0.19772
myGEMM.cl, 2, 8,-cl-std=CL1.2,1792,9.81500
   clBlas, 2,16,-cl-std=CL1.2,256,0.02643
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.01896
   clBlas, 2,16,-cl-std=CL1.2,768,0.12720
myGEMM.cl, 2,16,-cl-std=CL1.2,768,0.47283
   clBlas, 2,16,-cl-std=CL1.2,1280,0.20406
myGEMM.cl, 2,16,-cl-std=CL1.2,1280,2.18613
   clBlas, 2,16,-cl-std=CL1.2,1792,0.19828
myGEMM.cl, 2,16,-cl-std=CL1.2,1792,5.98902
   clBlas, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.02665
myGEMM.cl, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.05207
   clBlas, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.12914
myGEMM.cl, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,768,1.40996
   clBlas, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,0.20148
myGEMM.cl, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,6.50600
   clBlas, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,0.20168
myGEMM.cl, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,18.46646
   clBlas, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.02633
myGEMM.cl, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.05177
   clBlas, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.12466
myGEMM.cl, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,768,1.39503
   clBlas, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,0.19561
myGEMM.cl, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,6.32429
   clBlas, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,0.19340
myGEMM.cl, 1, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,17.94542
   clBlas, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.02646
myGEMM.cl, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.05585
   clBlas, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.14797
myGEMM.cl, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,768,1.49410
   clBlas, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,0.19636
myGEMM.cl, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,6.47995
   clBlas, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,0.19943
myGEMM.cl, 1,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,18.75833
   clBlas, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.02627
myGEMM.cl, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.03195
   clBlas, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.12462
myGEMM.cl, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.82284
   clBlas, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,0.19491
myGEMM.cl, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,3.81241
   clBlas, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,0.19639
myGEMM.cl, 2, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,10.51933
   clBlas, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.02648
myGEMM.cl, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.02959
   clBlas, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.12822
myGEMM.cl, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.78591
   clBlas, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,0.20013
myGEMM.cl, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,3.58714
   clBlas, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,0.22513
myGEMM.cl, 2, 8,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,10.07960
   clBlas, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.02644
myGEMM.cl, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.01860
   clBlas, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.12571
myGEMM.cl, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.46939
   clBlas, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,0.20027
myGEMM.cl, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,2.18902
   clBlas, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,0.20314
myGEMM.cl, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,5.93842
   clBlas, 1, 4,-cl-std=CL1.2,256,0.02645
myGEMM.cl, 1, 4,-cl-std=CL1.2,256,0.05106
   clBlas, 1, 4,-cl-std=CL1.2,768,0.12565
myGEMM.cl, 1, 4,-cl-std=CL1.2,768,1.40583
   clBlas, 1, 4,-cl-std=CL1.2,1280,0.21254
myGEMM.cl, 1, 4,-cl-std=CL1.2,1280,6.50664
   clBlas, 1, 4,-cl-std=CL1.2,1792,0.19675
myGEMM.cl, 1, 4,-cl-std=CL1.2,1792,18.45121
   clBlas, 1, 8,-cl-std=CL1.2,256,0.02644
myGEMM.cl, 1, 8,-cl-std=CL1.2,256,0.05265
   clBlas, 1, 8,-cl-std=CL1.2,768,0.12707
myGEMM.cl, 1, 8,-cl-std=CL1.2,768,1.40797
   clBlas, 1, 8,-cl-std=CL1.2,1280,0.20101
myGEMM.cl, 1, 8,-cl-std=CL1.2,1280,6.35116
   clBlas, 1, 8,-cl-std=CL1.2,1792,0.20014
myGEMM.cl, 1, 8,-cl-std=CL1.2,1792,17.83773
   clBlas, 1,16,-cl-std=CL1.2,256,0.02624
myGEMM.cl, 1,16,-cl-std=CL1.2,256,0.05580
   clBlas, 1,16,-cl-std=CL1.2,768,0.12369
myGEMM.cl, 1,16,-cl-std=CL1.2,768,1.46768
   clBlas, 1,16,-cl-std=CL1.2,1280,0.21466
myGEMM.cl, 1,16,-cl-std=CL1.2,1280,6.59552
   clBlas, 1,16,-cl-std=CL1.2,1792,0.19374
myGEMM.cl, 1,16,-cl-std=CL1.2,1792,18.76434
   clBlas, 2, 4,-cl-std=CL1.2,256,0.02634
myGEMM.cl, 2, 4,-cl-std=CL1.2,256,0.02362
   clBlas, 2, 4,-cl-std=CL1.2,768,0.12318
myGEMM.cl, 2, 4,-cl-std=CL1.2,768,0.63862
   clBlas, 2, 4,-cl-std=CL1.2,1280,0.20051
myGEMM.cl, 2, 4,-cl-std=CL1.2,1280,3.06639
   clBlas, 2, 4,-cl-std=CL1.2,1792,0.20029
myGEMM.cl, 2, 4,-cl-std=CL1.2,1792,8.28825
   clBlas, 2, 8,-cl-std=CL1.2,256,0.02631
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.02939
   clBlas, 2, 8,-cl-std=CL1.2,768,0.12657
myGEMM.cl, 2, 8,-cl-std=CL1.2,768,0.79512
   clBlas, 2, 8,-cl-std=CL1.2,1280,0.19836
myGEMM.cl, 2, 8,-cl-std=CL1.2,1280,3.56254
   clBlas, 2, 8,-cl-std=CL1.2,1792,0.19186
myGEMM.cl, 2, 8,-cl-std=CL1.2,1792,9.90184
